,url,target
59078,https://tendances.orange.fr/people/news-people/article-zahia-quot-j-ai-envie-de-me-faire-respecter-en-mini-jupe-et-talons-aiguilles-quot-CNT000001gP7sp.html,[184]
59080,http://www.noviceencuisine.com/2015/03/moelleux-amandes-et-fleur-d-oranger.html,[907]
59083,https://www.supersoluce.com/soluce/octopath-traveler/ophilia,"[381, 1343]"
59086,https://chefsimon.com/recettes/tag/paprika%20en%20poudre/brocoli,"[907, 122]"
59087,https://fr.shopping.rakuten.com/s/immolation,[531]
59091,https://www.lavoixdunord.fr/375520/article/2018-05-12/david-hallyday-pose-sur-la-harley-qu-avait-dedicacee-son-pere-johnny,[572]
59093,https://www.autoplus.fr/toyota/hi_lux/prix-neuf/Toyota-Hi-Lux-Double-Cabine-2.4-D-4D-150-4WD-BVA-LEGENDE-Pick-Up-185226.html,[1687]
59095,https://www.supersoluce.com/soluce/super-mario-odyssey/17-pays-de-bowser-athletic-tac-1,[381]
59096,"https://www.automobile.fr/Camping-cars/Nordstar-Camp-8,5-S/vhc:motorhome,pgn:2,pgs:10,srt:price,sro:asc,vcg:motorhomesandpickup/pg:vipmotorhome/293856411.html",[1686]
59099,https://www.20minutes.fr/toulouse/2524111-20190523-haute-garonne-oui-petites-filles-modeles-vraiment-existe-pouvez-croiser-verfeil,[184]
59101,https://clients.cdiscount.com/DisplayOrderTrackingByOrderId.mvc/00000000000000000000KD2K7I,[531]
59103,https://www.societe.com/societe/monsieur-jean-marandon-328360276.html,[377]
59106,https://dictionnaire.reverso.net/francais-allemand/Etoile%20Polaire,"[692, 1265, 108, 1494, 474]"
59108,https://www.societe.com/societe/boucherie-france-mediterranee-443748801.html,[377]
59109,https://raider.io/characters/eu/ravencrest/Wrafmonk,"[381, 1343]"
59110,https://www.ouest-france.fr/pays-de-la-loire/heric-44810/municipales-olivier-ploquin-tete-de-liste-d-agir-pour-le-bien-sur-le-territoire-heric-6598973,[572]
59112,http://www.allocine.fr/personne/fichepersonne_gen_cpersonne=450141.html,[184]
59113,https://fr.pons.com/traduction/allemand-fran%C3%A7ais/Tief,"[63, 1265, 1254, 692]"
59115,http://www.leparisien.fr/val-de-marne-94/le-grand-orly-seine-bievre-veut-etre-acteur-de-la-transition-ecologique-06-02-2020-8254698.php,[572]
59116,https://annuaire.118712.fr/ppart/Landes-40/Saint-vincent-de-tyrosse-40230/Mazzocato_claudine-JEEHDCFDCD_7O0060L00002D00500C50021S,[377]
59118,https://www.linternaute.fr/dictionnaire/fr/definition/trimestriel,"[692, 1265, 1494, 474]"
59119,https://www.cdiscount.com/search/10/coton+tige+buccal+sant%C3%A9+discount.html,[531]
59123,https://www.meteo60.fr/previsions-meteo-agricole-gouzon.html,"[63, 1254]"
59125,https://dictionnaire.reverso.net/anglais-francais/Sandbagging,"[692, 1265, 1494, 474]"
59126,https://mobile-dictionary.reverso.net/francais-synonymes/tatouer,"[692, 1265, 1494, 474]"
59127,https://www.750g.com/roti-de-porc-caramelise-aux-echalotes-r37960.htm,[122]
59128,https://www.sudinfo.be/id166326/article/2020-02-08/les-poufs-absentes-du-grand-cactus-font-leur-grand-retour-coucou-est-toujours-la,[572]
59129,https://www.marktplaats.nl/a/doe-het-zelf-en-verbouw/hout-en-planken/m1514887725-spanten-4-meter-breed.html,"[1686, 1687]"
59130,https://www.societe.com/societe/le-magellan-435201926.html,[377]
59131,https://www.wetteronline.de/wetter/herne,"[63, 1254, 1119]"
59133,https://www.societe.com/societe/madame-magali-dropsy-828343442.html,[377]
59134,https://www.marmiton.org/recettes/recette_escalope-de-dinde-et-sa-poelee-basquaise_336570.aspx,[122]
59136,https://mots-croises.tazzaz.com/definition/mouton-de-mer.html,[1494]
59139,https://dictionnaire.reverso.net/francais-definition/contrat+de+location-financement,[692]
59141,https://www.senscritique.com/sc2/liste/754899/page-3.ajax,"[184, 358]"
59142,https://www.tameteo.com/rognac/semaine-prochaine,"[63, 1254, 1119]"
59143,https://fr.shopping.rakuten.com/s/magazine+air+fan,[531]
59144,https://www.bibamagazine.fr/tele-series/james-bond-le-prochain-agent-007-sera-une-femme-noire-1786.html,[184]
59145,https://www.ouest-france.fr/pays-de-la-loire/mauges-sur-loire-49620/mauges-sur-loire-l-orientation-les-eleves-l-affinent-un-peu-chaque-annee-6729645,[572]
59148,https://fr.shopping.rakuten.com/offer/buy/51700793/Le-Livre-Des-Mutations-Illustre-Livre.html,[474]
59150,https://www.gralon.net/articles/sports-et-loisirs/loisirs/article-mastermind---le-celebre-jeu-de-deduction-5085.htm,[1494]
59153,https://www.voici.fr/news-people/actu-people/jennifer-lopez-ce-moment-de-sa-carriere-ou-elle-a-failli-devenir-strip-teaseuse-671806,[184]
59156,http://orleans.aujourdhui.fr/etudiant/sortie/les-fourberies-de-scapin-simone-signoret-nogent-le-rotrou-cedex-nogent-le-rotrou-cedex.html,[572]
59158,https://www.franceculture.fr/personne/gerard-mace-0,[474]
59159,https://fr.shopping.rakuten.com/offer/buy/3179405584/danew-konnect-601-8-go-double-sim-noir.html,[531]
59162,https://www.thueringer-allgemeine.de/regionen/apolda/erfolgreiche-premiere-mit-spendensammlung-in-wickerstedt-id228451199.html,[572]
59165,https://chefsimon.com/gourmets/les-douceurs-de-la-vie/recettes/mini-feuilletes-au-confit-d-oignon-chevre-et-figue,"[907, 122]"
59167,https://m.mobile.de/auto-inserat/maserati-quattroporte-duoselect-p%C3%A4rnu/282290560.html,[1687]
59170,https://www.serieously.com/12-acteurs-qui-ont-joue-plusieurs-personnages-dans-une-serie,[184]
59176,https://clients.cdiscount.com/MailBox/MailMessage.html/1481431201/CDISCOUNT_MAIL,[531]
59177,"https://www.automobile.fr/voiture/volkswagen/vhc:car,pgn:8,pgs:10,ms1:25200__,frn:2005,frx:2018,prn:1500,prx:7000,ful:diesel,ger:manual_gear,dmg:false","[1686, 1687]"
59179,https://www.supersoluce.com/video/zelda-breath-wild-sanctuaire-myama-gana,"[381, 211]"
59182,https://www.dailymotion.com/video/x7qw5zp,[211]
59183,https://mobile-dictionary.reverso.net/espagnol-francais/hoy%20en,"[692, 1265]"
59185,https://mobile-dictionary.reverso.net/francais-definition/ser%C3%A8sse,"[692, 1265, 108, 1494, 474]"
59186,https://www.meteo60.fr/previsions-meteo-france-gimeux.html,"[63, 1254, 1119]"
59192,https://leconjugueur.lefigaro.fr/conjugaison/verbe/pendre.html,"[692, 108, 474]"
59194,https://www.dailymotion.com/video/x4z3ukw,[211]
59196,https://www.lepopulaire.fr/limoges-87100/politique/les-indiscretions-de-la-semaine-en-limousin-et-en-nouvelle-aquitaine_13740722,[572]
59197,https://www.societe.com/societe/technichape-grand-ouest-827972118.html,[377]
59198,https://www.toopics.com/ambarmariell,"[692, 108]"
59199,http://www.allocine.fr/film/fichefilm_gen_cfilm=21477.html,[184]
59202,https://www.cuisineaz.com/diaporamas/recettes-a-la-bonne-franquette-1496/interne/recette/4.aspx,"[907, 122]"
59203,http://m.jeuxvideo.com/forums/42-3016424-61152869-1-0-1-0-pack-operation.htm,[381]
59204,https://m.programme-tv.net/news/series-tv/101821-lucy-hale-pretty-little-liars-ne-ressemble-plus-a-ca/amp,"[184, 358]"
59205,http://odeursetsaveurs.over-blog.com/tag/desserts,[122]
59207,http://www.allocine.fr/personne/fichepersonne-5699/biographie,[184]
59208,https://conseils.radins.com/grande-consommation/courses/muffins-sales-nos-idees-de-recettes-pour-un-apero/2140,"[907, 122]"
59209,https://www.societe.com/societe/kap-439331588.html,[377]
59211,https://mobile-dictionary.reverso.net/espagnol-francais/salvoconductos,"[692, 1265, 1494, 474]"
59214,https://www.marmiton.org/recettes/recette_tarte-au-brie_166222.aspx,"[907, 122]"
59215,https://dictionnaire.reverso.net/francais-synonymes/je+me+permets,"[692, 1265, 108, 1494, 474]"
59216,https://www.lachainemeteo.com/meteo-france/ville-440341/previsions-meteo-ars-en-re-aujourdhui,"[63, 1254, 1119]"
59217,https://www.lyonne.fr/migennes-89400/faits-divers,[572]
59218,https://www.ladepeche.fr/article/2017/02/23/2522665-une-conference-sur-vincent-auriol-demain-soir.html,[572]
59219,http://lostfilm-predatel.over-blog.com/2019/11/2019-hd.html,[211]
59220,https://www.750g.com/recettes_gateau_eponge.htm,[907]
59221,https://dictionnaire.reverso.net/francais-synonymes/prendre+les+mesures+n%C3%A9cessaires,"[692, 1265, 108, 1494, 474]"
59226,https://www.closermag.fr/tv-tele-realite/aida-touihri-radieuse-l-animatrice-bientot-maman-pour-la-troisieme-fois-720468,"[184, 358]"
59227,https://www.societe.com/societe/sca-la-riviere-de-l-aiglerie-344836440.html,[377]
59231,https://dirigeant.societe.com/dirigeant/Sebastien.LE_BESCOND.49256600.html,"[184, 377]"
59232,https://www.societe.com/societe/dosisoft-443195433.html,[377]
59237,https://www.millenium.org/amp/guide/356217.html,"[381, 1343]"
59239,http://desrecettessimples-lacuisinedesandy.over-blog.com/2018/09/poisson-en-crumble-de-chorizo.html,[122]
59240,https://fr.shopping.rakuten.com/s/les+incoruptibles+blu+ray,[531]
59244,https://www.societe.com/bilan/reseaux-telecom-751295338201703311.html,[377]
59246,https://www.meteocity.com/france/merville_v31341,"[63, 1254, 1119]"
59247,"https://www.automobile.fr/voiture/bmw-s%C3%A9rie-1/vhc:car,pgn:11,pgs:10,ms1:3500_-20_,frn:2012,prx:12000,slt:dealer,ful:diesel,mlx:125000,pwn:96,dmg:false","[1686, 1687]"
59248,https://www.autoscout24.fr/offres/-ecf2772f-7372-4ed6-99e7-5803bfd7888d,"[1686, 1687]"
59250,"https://www.automobile.fr/voiture/audi-sq7/vhc:car,ms1:1900_44_,prx:60000,vcg:","[1686, 1687]"
59251,https://www.cdiscount.com/donnez-votre-avis/auc3760285540826.html,[531]
59254,https://www.linternaute.fr/dictionnaire/fr/definition/radioactif,[692]
59255,http://www.leparisien.fr/paris-75/paris-il-vole-une-chevre-et-l-emmene-dans-le-metro-13-11-2018-7941972.php,[572]
59257,http://www.jeuxvideo.com/forums/42-3016082-61853277-2-0-1-0-le-tendon-d-onyxia.htm,"[381, 1343]"
59261,https://context.reverso.net/traduction/francais-anglais/les+Feux+de+l%27Amour,"[692, 1265]"
59262,http://marmottou.over-blog.fr/article-couper-les-angles-56512325.html,[122]
59265,https://www.ladepeche.fr/articles/2009,[572]
59266,https://mobile-dictionary.reverso.net/italien-francais/Giusta%20carica,"[692, 1265, 108, 1494]"
59271,https://www.bunte.de/royals/schwedisches-koenigshaus/victoria-von-schweden-kaffeekraenzchen-mit-der-kronprinzessin-hier-erfuellt-sie-einen-grossen-traum.html,[184]
59275,https://www.femmeactuelle.fr/sante/medecine-douce/sophrologie-elle-favorise-l-endormissement-2022810,[211]
59276,https://www.marmiton.org/cuisine-du-monde/album1316563/perou-voyage-food-0.html,[122]
59280,https://www.purepeople.com/article/nathalie-secret-story-elle-devoile-les-secrets-de-son-business-juteux-exclu_a372176/1,[184]
59285,"https://www.ladepeche.fr/2020/02/15/ko-ou-echec-et-mat,8733455.php",[572]
59286,https://fr.windfinder.com/weatherforecast/millau_puncho_d_agast,"[63, 1254, 1119]"
59287,https://www.cdiscount.com/search/10/pokemon+gbc.html,[381]
59292,https://www.lachainemeteo.com/meteo-france/ville-338386/previsions-meteo-mereville-demain,"[63, 1254, 1119]"
59294,http://www.jeuxvideo.com/test/816018/a-way-out-un-bon-jeu-narratif-pense-pour-la-coop.htm,[1343]
59297,http://aufildemesrecettes.over-blog.com/article-mini-tartelettes-pour-l-aperitif-94175565.html,"[907, 122]"
59298,https://ro.bab.la/dictionar/italiana-romana/pesto,"[1265, 692, 108]"
59299,https://fr.shopping.rakuten.com/s/le+parrain,[531]
59301,https://www.meteoblue.com/fr/meteo/semaine/cornas_france_3023617,"[63, 1119, 1254]"
59302,https://www.societe.com/societe/banque-sovac-immobilier-582006300.html,[377]
59303,https://dictionnaire.reverso.net/francais-russe/vingt%20et%20uni%C3%A8me,"[692, 1265, 1494, 474]"
59306,https://fr.wowhead.com/transmog-set=406/corruptor-raiment-recolor,"[381, 1343]"
59308,https://www.purebreak.com/media/les-princes-de-l-amour-camille-et-292101.html,[184]
59309,https://www.gumtree.com/p/honda/2009-honda-civic-2.0-i-vtec-type-r-championship-white-edition-1-owner-from-new/1364797233,[1686]
59310,https://www.sudouest.fr/2017/01/25/creation-d-un-super-u-a-pujols-47-le-dossier-avance-3137813-3807.php,[572]
59311,https://fr.shopping.rakuten.com/offer/buy/362312232/the-trials-of-oscar-wilde-aka-the-green-carnation-de-hughes-ken.html,[531]
59312,https://www.lachainemeteo.com/meteo-france/plage-146/previsions-meteo-tharon-mercredi,"[63, 1254]"
59313,https://context.reverso.net/traduction/francais-anglais/les+%C3%A9tudiants+font+face+%C3%A0+des+difficult%C3%A9s,"[692, 1265, 1494, 474]"
59314,https://mobile-dictionary.reverso.net/arabe-francais/a%20r%20a%20h,"[692, 1265, 1494, 474]"
59315,http://mamiehiou.over-blog.com/2011/05/les-mauvaises-manieres-et-les-bonnes-premiere-partie.html,[108]
59316,http://www.lesgateauxdesteph.com/2018/02/amandier-chocolat-blanc.html,[907]
59318,https://www.gala.fr/l_actu/news_de_stars/exclu_gala_-_yanou_le_grand_amour_de_lino_ventura_295602,"[184, 358]"
59320,"https://www.automobile.fr/Voiture/Porsche-992-Carrera/vhc:car,srt:price,sro:desc,ms1:20100_28_,frn:2020,ful:petrol,ger:automatic_gear,pwn:334,dmg:false/pg:vipcar/283691182.html",[1686]
59321,https://www.purepeople.com/article/celine-dion-devoile-encore-une-nouvelle-coupe-pour-le-courage-world-tour_a352565/1,[184]
59324,https://www.listesdemots.net/c/h/1/motscontenanthpage6.htm,"[108, 1494]"
59325,https://tvmag.lefigaro.fr/programme-tv/programme/killing-eve-f155461798,[358]
59327,https://www.lachainemeteo.com/meteo-france/ville-48345/previsions-meteo-senlis-dimanche,"[63, 1254, 1119]"
59329,https://www.cdiscount.com/high-tech/station-meteo/digoo-stations-meteo-ecran-led-interieure-exterieu/f-10632-auc4932855468727.html,"[63, 1254, 1119]"
59330,https://www.societe.com/societe/gault-industries-352715882.html,[377]
59331,https://www.750g.com/brownies-r68662.htm,[907]
59332,http://www.jeuxvideo.com/forums/42-1000044-59209376-32-0-1-0-stadia-bienvenue-a-google-stadia.htm,[1343]
59336,https://www.2ememain.be/a/autos/audi/m1501629951-audi-a6-3-0-v6-quattro-s-line.html,[1686]
59337,https://www.societe.com/etablissement/groww-81408825800029.html,[1687]
59339,https://www.meteocity.com/france/nord-pas-de-calais_r15,"[63, 1254, 1119]"
59340,https://www.cuisineactuelle.fr/recettes/gateau-d-artichaut-et-pommes-de-terre-204045,[122]
59341,http://www.jeuxvideo.com/screenshots/858990-2693550-0,"[381, 1343]"
59342,https://www.purepeople.com/article/tpmp-en-larmes-une-fanzouze-rencontre-son-frere-pour-la-premiere-fois_a216869/1,[184]
59343,https://www.cuisineactuelle.fr/recettes/enchiladas-au-poivron-291651,"[907, 122]"
59344,https://fr.shopping.rakuten.com/s/smasung+galaxy,[531]
59349,https://clients.cdiscount.com/DisplayOrderTrackingByOrderId.mvc/00000000000000000000KBJQYL,[531]
59351,https://www.voici.fr/news-people/actu-people/clash-eric-zemmour-hapsatou-sy-la-charge-de-natacha-polony-contre-le-polemiste-650727,[184]
59355,"https://www.automobile.fr/voiture/renault-trafic/vhc:car,cnt:de,ms1:20700_37_,frn:2008,prx:8000,ful:diesel,mlx:200000,stn:4,dmg:false","[1686, 1687]"
59356,"https://www.automobile.fr/voiture/tesla-model-x/vhc:car,pgn:6,pgs:10,ms1:135_4_,dmg:false",[1687]
59358,https://the-resident.hypnoweb.net/the-resident/guide.273.2,[211]
59364,http://www.allocine.fr/series/ficheserie_gen_cserie=26185.html,[358]
59366,https://cally.com/event/availability/mn2mqim4pps2macxv,[184]
59370,http://www.jeuxvideo.com/jeux/ps2/jeu-9521/avis/date,[1343]
59371,https://context.reverso.net/traduction/francais-anglais/hotel+en+demi+pension,"[692, 1265]"
59372,https://www.societe.com/bilan/residence-montmagny-321046732201712311.html,[377]
59374,https://www.purepeople.com/media/exclusif-cyril-hanouna-1000e-de-l-em_m5247182,"[184, 358]"
59380,http://www.foodreporter.fr/plat/compote-de-pommes-%C3%A0-lactifry/491944,[907]
59381,"https://www.ladepeche.fr/2020/01/27/cetait-chez-dufour,8689453.php",[572]
59382,https://m.mobile.de/auto-inserat/bmw-120d-sag-m-sportpaket-navipro-leder-gsd-18-komf-dachau-bei-m%C3%BCnchen/293301318.html,"[1686, 1687]"
59384,http://vousenvoulez.over-blog.com/elianes.html,[184]
59385,http://mespetitesrecettesduquotidien.over-blog.com/2018/01/saute-de-dinde-au-curry-et-lait-de-coco-en-cocotte-ultra-pro.html,"[907, 122]"
59388,https://www.ouest-france.fr/pays-de-la-loire/aubigny-85430/un-pret-dhonneur-un-jeune-chef-dentreprise-3342286,[572]
59389,https://www.purepeople.com/article/autour-de-charlotte-gainsbourg-et-yvan-attal-les-stars-viennent-en-couple-voir-antichrist_a31524/1,"[184, 358]"
59391,https://www.theguardian.com/world/1998/nov/18/clinton.usa,[184]
59394,https://www.ouest-france.fr/bretagne/guingamp-22200/guingamp-restauration-quels-sont-les-usages-des-cantines-peripheriques-1690543,[572]
59395,https://www.wprost.pl/galeria/15927/2/carys-i-dylan-dzieci-catherine-zeta-jones-i-michaela-douglasa.html,"[184, 358]"
59401,https://fr.shopping.rakuten.com/offer/buy/81854015/carte-postale-alain-bublex-felicien-marboeuf-cartes-postales.html,[531]
59405,https://www.autoscout24.de/angebote/-8ce42052-98e1-4dce-a40b-eb41f70af43e,[1686]
59406,https://www.lachainemeteo.com/meteo-france/ville-308779/previsions-meteo-la-redorte-aujourdhui,"[63, 1254, 1119]"
59410,https://www.cuisine-etudiant.fr/recette/4530-quiche-lorraine,[907]
59411,https://www.ladepeche.fr/article/2013/02/20/1565467-lannemezan-le-dynamisme-des-seniors-du-renouveau-du-plateau.html,[572]
59413,https://www.lalanguefrancaise.com/dictionnaire/definition-recueillir,"[692, 1265, 108, 1494, 474]"
59419,https://1mot.net/assoir,"[692, 1265, 108, 1494, 474]"
59420,https://www.linternaute.fr/dictionnaire/fr/definition/provoquant,"[692, 1265, 1494, 474]"
59421,https://www.tameteo.com/vasselay/semaine-prochaine,"[63, 1254]"
59423,https://www.societe.com/societe/adelaide-398162099.html,[377]
59430,https://www.nouvelobs.com/rue89/rue89-planete/20160421.RUE2727/ce-n-est-pas-un-monde-que-j-aime-l-increvable-video-de-levi-strauss.html,[211]
59431,https://www.frandroid.com/telecom/273025_freebox-mini-4k-la-box-sous-android-tv-de-free-pour-2999-euros-par-mois,[211]
59434,https://www.lachainemeteo.com/meteo-france/departement-45/previsions-meteo-loire-atlantique-jeudi-prochain,"[63, 1254, 1119]"
59437,http://animelove.ek.la/kamigami-no-asobi-episode-c25121570,[211]
59438,"https://www.automobile.fr/Voiture/BMW-750Li-xDrive-G12-NP-156.600-EXECUTIVE/vhc:car,srt:price,sro:asc,ms1:3500_-24_,frn:2014,ful:petrol,dmg:true/pg:vipcar/292799880.html","[1686, 1687]"
59439,https://mots-croises.tazzaz.com/definition/sommet-d-une-vague.html,"[692, 1494]"
59441,https://www.societe.com/societe/le-jules-850581703.html,[377]
59442,https://www.2ememain.be/a/autos-pieces-accessoires/petit-materiel/m1511511660-charnieres-capot-seat-ibiza-iii-2-portes-essence.html,[1686]
59445,https://mobile-dictionary.reverso.net/francais-arabe/whats%20app,"[692, 1265, 1494]"
59447,https://www.marmiton.org/recettes/recette_pave-de-saumon-au-basilic_331470.aspx,[122]
59452,https://www.le-dictionnaire.com/definition/percevoir,"[692, 1265, 1494, 474]"
59453,https://www.purepeople.com/article/meghan-markle-en-faillite-reclus-son-pere-thomas-se-terre-au-mexique_a262495/1,[184]
59454,https://fr.shopping.rakuten.com/offer/buy/248686971/geemarc-photo-phone-155-telephone-filaire.html,[531]
59455,https://www.ouest-france.fr/normandie/francois-de-corniere-ecrit-labsente-3497670,"[184, 358]"
59458,https://www.societe.com/societe/monsieur-eric-urena-350907283.html,[377]
59461,https://www.societe.com/societe/monsieur-regis-duperray-877655357.html,[377]
59468,https://www.autoscout24.fr/offres/porsche-panamera-s-gshd-deutsche-erstauslieferung-essence-noir-1580b5b5-d934-453d-b9c8-d2eef893cdfc,[1686]
59469,https://aidersonprochain.com/les-meilleurs-exercices-pour-soulager-la-douleur-du-nerf-sciatique-et-guerir-la-sciatique-video,[211]
59471,https://www.societe.com/societe/madame-martine-lopez-418663803.html,[377]
59478,https://www.2ememain.be/l/animaux-accessoires/p/9,[1686]
59479,https://annuaire.118712.fr/Somme-80/Abbeville-80100/C-c-a-s-%28centre-communal-d-action-sociale%29-0322202400_4E0040F00004R50500T60211G,[377]
59480,"https://www.automobile.fr/Voiture/Audi-Q7-3.0-TDI-QUATTRO-ULTRA-7SITZ-PANO/vhc:car,ms1:1900_15_,frn:2016,prx:45000,ful:diesel,mlx:50000,ger:automatic_gear,dmg:false,vcg:offroad,pgr:true/pg:vipcar/278926980.html","[1686, 1687]"
59481,https://mots-croises.tazzaz.com/definition/arme-de-duel.html,[1494]
59485,http://nattycuisine.over-blog.com/2016/02/flan-aux-oeufs-facile-cookeo.html,[907]
59486,http://www.jeuxvideo.com/articles/0000/00006417_test.htm,[1343]
59488,https://www.programme.tv/news/actu/163094-c-etait-une-patronne-tres-dure-vanessa-burggraf-balance-sur-catherine-ceylac-video,[184]
59490,http://www.jeuxvideo.com/wikis-soluce-astuces/1028861/le-teleporteur.htm,[381]
59491,http://www.jeuxvideo.com/forums/42-3017784-61814899-83-0-1-0-rdna-2-confirme-sur-x-sx-sony-k-o-d-entree.htm,[211]
59493,https://www.ladepeche.fr/article/2018/04/23/2785527-le-ro-castelnaudary-quitte-la-federale-2-2.html,[572]
59496,https://www.funnygames.fr/jeu/carnard_golfleur.html,[381]
59503,https://www.midilibre.fr/herault/vendargues/page-4,[572]
59504,https://annuaire.118712.fr/Isere-38/Vienne-38200/Le-fourn-isle-0763810707_5O0040A00005X80000P60731S,"[907, 377]"
59507,https://www.ouest-france.fr/pays-de-la-loire/montaigu-vendee-85600/montaigu-vendee-tom-villa-et-jason-chicandier-aux-septieme-hilairantes-6653627,[572]
59510,https://animaux.aufeminin.com/forum/astuce-pour-litiere-fermee-help-fd965410,[211]
59515,"https://www.automobile.fr/Voiture/Audi-A3-2.0-FSI-S-tronic-S-Line-Panorama-T%C3%BCv/vhc:car,pgn:2,pgs:10,srt:price,sro:asc,ms1:1900_8_,frn:2015,prx:35000,mlx:40000,ger:automatic_gear,pwn:132,ccn:1200,dmg:false,srf:true/pg:vipcar/279956380.html","[1686, 1687]"
59516,https://www.millenium.org/guide/312162.html,"[381, 1343]"
59520,https://www.le-dictionnaire.com/definition/affiliation,"[692, 1265, 1494, 474]"
59523,https://www.lasemainedansleboulonnais.fr/23691/article/2019-09-06/berck-l-exosquelette-permet-aux-paraplegiques-de-remarcher-video,[572]
59524,https://m.programme-tv.net/programme/series-tv/r2863-les-anges-du-bonheur,[358]
59526,https://www.cdiscount.com/search/10/suspension+tahar.html,[531]
59527,https://www.linternaute.fr/dictionnaire/fr/definition/vomi,"[692, 1265, 1494, 474]"
59528,https://mobile-dictionary.reverso.net/anglais-francais/grinting,"[1265, 692, 1494, 474]"
59529,https://www.societe.com/societe/sci-ankama-482225851.html,[377]
59532,https://www.cuisineaz.com/recettes/madeleines-enrobees-de-chocolat-noir-73826.aspx,[907]
59533,https://www.societe.com/societe/axiom-company-804862761.html,[377]
59537,https://context.reverso.net/traduction/francais-espagnol/partie+en+fer,"[692, 1265, 1494, 474]"
59539,"https://www.ladepeche.fr/2019/10/29/avions-les-nouvelles-trajectoires-sont-elles-sures,8510757.php",[572]
59541,https://dictionnaire.reverso.net/francais-definition/exemple+particulier,"[692, 1265, 108, 1494, 474]"
59544,https://fr.shopping.rakuten.com/offer/buy/2305281214/bonita-nappe-en-toile-ciree-match-damasco-orange-rouleau-de-1-40-m-de-large.html,[531]
59549,https://www.listesdemots.net/c/f/3/mots5lettrescontenantfil.htm,"[692, 1494]"
59552,https://www.tameteo.com/meteo_Gattieres-Europe-France-Alpes+Maritimes--1-37519.html,"[63, 1254, 1119]"
59554,https://www.marktplaats.nl/a/caravans-en-kamperen/caravans/m1511746935-hobby-de-luxe-370-2-zitgroepen-1990-gerjak-voortent-wc.html,[1686]
59556,https://www.forums.supertoinette.com/recettes-255668-vos-idees-de-plats-a-preparer-la-veille,"[907, 122]"
59557,https://fr.shopping.rakuten.com/boutique/SNEAKSIZE,[531]
59561,http://www.allocine.fr/personne/fichepersonne-230134/photos,[184]
59562,http://amap.caroline.over-blog.com/contact,[122]
59564,https://www.supersoluce.com/soluce/lego-marvel-super-heroes-2/avenger-en-apnee,[381]
59565,http://www.jeuxvideo.com/forums/42-36-48378587-1-0-1-0-star-citizen-squadron-42-repousse-rire.htm,"[1343, 211]"
59568,https://odelices.ouest-france.fr/recette/religieuse-lancienne-au-chocolat-cafe-r4151,[907]
59569,https://www.marmiton.org/recettes/index/ingredient/pavot,[122]
59574,https://www.cuisineactuelle.fr/recettes/moelleux-a-l-abricot-264710,"[907, 122]"
59576,http://miammamancuisine.com/article-20746153.html,"[907, 122]"
59577,http://www.jeuxvideo.com/forums/42-19348-53898391-1-0-1-0-l-armure-n-a-aucun-effet-sur-la-magie.htm,[381]
59578,http://lesdelicesdethithoad.over-blog.com/2018/02/le-besave.html,[907]
59579,https://games-guides.com/conan-exiles-patch-notes-1-53-new-update-on-january-30,[1343]
59582,https://www.autoscout24.fr/offres/bmw-116-1-sportshatch-diesel-2012-m-sport-edition-diesel-noir-0992629e-00bc-5316-e053-e250040accf8,[1687]
59583,https://fr.shopping.rakuten.com/offer/buy/2892467021/juniper-lemon-ou-la-strategie-du-bonheur-format-beau-livre.html,[531]
59585,https://www.societe.com/etablissements/au-vieux-four-389281007.html,"[907, 377]"
59590,https://fr.shopping.rakuten.com/boutique/SalutE-shop/kw/go+pro+hero+7+black,[531]
59591,https://www.750g.com/hmiss-r56448.htm,[122]
59592,https://www.ladepeche.fr/article/2015/02/12/2047791-apprehender-la-liberte-d-expression-avec-un-caricaturiste.html,[572]
59594,https://www.midilibre.fr/culture-et-loisirs/sports-et-nature/balades-et-randonnees,[572]
59596,https://www.autoplus.fr/actualite/vans-vehicules-VASP-amenagement-Dos48MF-1542909.html,[1687]
59599,https://dict.leo.org/allemand-fran%C3%A7ais/imm%C3%A9diatement,"[692, 1265]"
59600,https://dictionnaire.reverso.net/francais-allemand/mon+partenaire,"[692, 1265, 108, 1494, 474]"
59605,"https://www.midilibre.fr/2018/10/29/clip-it-quand-le-recyclage-devient-un-jeu,4749241.php",[572]
59606,https://www.meteo60.fr/previsions-meteo-france-peyrat-la-noniere.html,"[63, 1254, 1119]"
59607,https://fr.blastingnews.com/societe/2019/08/son-compte-est-credite-de-177-000-euros-par-erreur-il-prend-la-fuite-002964451.html,[184]
59612,https://www.ouest-france.fr/bretagne/rennes-35000/bars-en-trans-claude-panon-un-patron-qui-la-tchatche-6641544,[572]
59613,https://dictionnaire.reverso.net/francais-definition/GUEE,"[692, 1265, 108, 1494, 474]"
59620,https://www.femmeactuelle.fr/actu/news-actu/lady-gaga-confirme-la-rumeur-elle-est-enceinte-2076152,[184]
59623,https://www.ouest-france.fr/normandie/une-toile-en-plein-air-evreux-4423603,[572]
59628,https://cuisine.journaldesfemmes.fr/recette/318365-oeufs-brouilles-a-la-tomate,[122]
59629,https://www.linternaute.com/sortir/sorties/resto/1272448-recettes-de-grands-chefs/1272956-breakfast-de-jamie-oliver,[122]
59630,https://www.meteoblue.com/fr/meteo/14-jours/mourmelon-le-grand_france_2991413,"[63, 1254, 1119]"
